IRASPSC,RA_IRAS,DEC_IRAS,ID_SIM,sample,JCMT,mapping,APEX,gp,flag,RA,DEC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,chem,DIST_BEST_TYPE,DIST_BEST,EDIST_BEST,GRAMS_lum_used,GRAMS_DPR_used,Lcom,dLcom,dLcom_D,MLRcom,dMLRcom,dMLRcom_D,HIP,Teff,Lum,Est. log(g),Av,errAv,XS_MIR,d,delta d / d,Data,Ndup(2-1),Ndup(3-2),F_cont,F_cont_per_beam,F_CO,F_CO_per_beam
"IRAS 05090-1154",77.845297,-11.849089,"V* RX Lep","low",1,0,0,0,"--",5.0000000,-11.000000,0.0040000000,0.0030000000,90,"A","O",2007.0000,"O","HIP",0.14903000,"0.0104321",2853.3900,3.8103000e-10,"","","","","","",0,0,0,0,0,0,0,0,0,"",0,0,21.353300,0.023725900,53.172100,0.059080100
"IRAS 05217-3943",80.850103,-39.678423,"V* SW Col","low",1,0,1,0,"--",5.0000000,-39.000000,0.0040000000,0.0030000000,90,"A","O",2007.0000,"O","LUM",0.65086500,"nan",6034.1800,1.8319200e-09,"1000.0","3.1e-05","150.0","3.29e-11","5.6e-12","6.1e-12",25194,3543,898,0,0,0,2,199,0,"H",0,0,4.5125000,0.0050138900,18.347900,0.020386500
"IRAS 05271-0107",82.433257,-1.0922390,"V* CI Ori","low",1,0,0,0,"--",5.0000000,-1.0000000,0.0060000000,0.0040000000,90,"A","O",2007.0000,"","HIP",0.15576300,"0.014799914902800002",0.0000000,0.0000000,"1000.0","45.0","200.0","2.78e-12","4.4e-13","5.1e-13",25737,3848,802,0,3,0,0,155,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 06124-0615",93.713887,-6.2747761,"* gam Mon","low",1,0,0,0,"--",6.0000000,-6.0000000,0.0020000000,0.0020000000,89,"A","O",2007.0000,"","HIP",0.15267200,"0.0044286483072",0.0000000,0.0000000,"1000.0","39.0","70.0","1.71e-12","4.1e-13","4.1e-13",29651,4361,824,1,10,0,0,152,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 06199+2232",95.740113,22.513586,"V* mu. Gem","low",1,0,0,0,"--",6.0000000,22.000000,0.0070000000,0.0040000000,90,"A","O",2007.0000,"O","LUM",0.16967500,"nan",12760.700,3.2036500e-11,"1000.0","3.1e-05","100.0","7.44e-11","3.3e-12","5e-12",30343,3615,1692,0,6,0,0,71,0,"H",0,0,21.537700,0.023930800,2.1019300,0.0023354800
"IRAS 07104+1614",108.34282,16.158966,"V* BQ Gem","low",1,0,0,0,"--",7.0000000,16.000000,0.0080000000,0.0060000000,90,"A","O",2007.0000,"O","LUM",0.34104100,"nan",8774.9900,6.2131400e-12,"2110.0","82.0","530.0","6.1e-12","1e-12","1.3e-12",34909,3439,2069,0,1,0,0,165,0,"H",0,0,6.2346500,0.0069273900,0.072684200,8.0760200e-05
"IRAS 07153-3700",109.28565,-37.097470,"SV* ZI 621","low",1,0,1,0,"--",7.0000000,-37.000000,0.0030000000,0.0020000000,90,"A","O",2007.0000,"O","HIP",0.24753000,"0.0198024",20000.000,2.8200900e-11,"11000.0","400.0","1800.0","2.09e-11","3.9e-12","4.3e-12",35264,3895,11377,0,2,0,0,247,0,"H",0,0,18.751400,0.020834900,0.84750000,0.00094166700
"IRAS 07190-2547",110.26805,-25.891643,"V* MZ CMa","low",1,0,0,0,"--",7.0000000,-25.000000,0.0030000000,0.0010000000,90,"A","O",2007.0000,"","HIP",0.19607800,"0.014225262822",0.0000000,0.0000000,"1000.0","71.0","160.0","3.38e-12","7.5e-13","7.9e-13",35626,3236,4459,0,5,0,62,196,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 07207+8230",112.76860,82.411466,"V* VZ Cam","low",1,0,0,0,"--",7.0000000,82.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"","HIP",0.15313900,"0.0058628959872",0.0000000,0.0000000,"1450.0","57.0","120.0","5.06e-12","9.3e-13","9.5e-13",36547,3512,1486,0,0,0,0,153,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 08214-5920",125.62848,-59.509483,"NSV 4058","low",0,0,1,0,"--",8.0000000,-59.000000,0.0050000000,0.0040000000,97,"A","O",2007.0000,"O","HIP",0.18553000,"0.0148424",17217.800,2.2847100e-11,"11800.0","430.0","1900.0","1.08e-11","3.2e-12","3.3e-12",41037,4053,13336,0,1,0,0,185,0,"H",0,0,34.267800,0.038075300,1.1717900,0.0013019900
"IRAS 08461-2827",132.06094,-28.638800,"V* AK Pyx1","low",1,0,0,0,"--",8.0000000,-28.000000,0.0030000000,0.0030000000,90,"A","O",2007.0000,"O","LUM",0.51056100,"nan",10985.600,3.7381800e-10,"1000.0","42.0","180.0","5.7e-11","6.2e-12","8e-12",43215,3333,1379,0,1,0,1,213,0,"H",0,0,7.3372400,0.0081524900,4.4276900,0.0049196500
"IRAS 09147-5719",139.05030,-57.541474,"NSV 4440","low",0,0,1,0,"--",9.0000000,-57.000000,0.0010000000,0.0010000000,90,"A","O",2007.0000,"","HIP",0.14970100,"0.0033615509250999997",0.0000000,0.0000000,"1000.0","39.0","59.0","7.51e-12","1.3e-12","1.3e-12",45496,3834,1067,0,4,0,1,149,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 09232-4345",141.28273,-43.976603,"V* GK Vel","low",0,0,1,0,"--",9.0000000,-43.000000,0.0030000000,0.0030000000,90,"A","O",2007.0000,"","HIP",0.22421500,"0.019103521587",0.0000000,0.0000000,"1350.0","110.0","250.0","7.32e-12","1.4e-12","1.5e-12",46194,3472,966,0,7,0,1,224,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 09251-0826",141.89685,-8.6586025,"SV* SVS 75","low",1,0,0,0,"--",9.0000000,-8.0000000,0.0020000000,0.0010000000,90,"A","O",2007.0000,"O","LUM",0.23192900,"nan",11839.900,1.0849100e-11,"1000.0","39.0","44.0","3.41e-12","8.1e-13","8.1e-13",46390,4209,780,0,0,0,0,55,0,"H",0,0,12.729400,0.014143800,0.30679100,0.00034087900
"IRAS 10154-6104",154.27073,-61.332304,"V* V337 Car","low",0,0,1,0,"--",10.000000,-61.000000,0.0010000000,0.0010000000,90,"A","O",2007.0000,"","HIP",0.20161300,"0.0036583082076",0.0000000,0.0000000,"3080.0","250.0","270.0","7.86e-12","9.6e-13","9.7e-13",50371,4118,3244,0,6,0,0,201,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 10350-1307",159.38864,-13.384543,"HD 92055","low",1,0,0,0,"--",10.000000,-13.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"C","LUM",2.9423900,"nan",25703.900,3.0000000e-08,"","","","","","",0,0,0,0,0,0,0,0,0,"",0,0,6.5809500,0.0073121700,25.732900,0.028592100
"IRAS 11284+6936",172.85092,69.331076,"SV* ZI 888","low",1,0,0,0,"--",11.000000,69.000000,0.0010000000,0.0010000000,90,"A","O",2007.0000,"","HIP",0.10214500,"0.001565045261",0.0000000,0.0000000,"1000.0","39.0","50.0","1.36e-11","1.3e-12","1.3e-12",56211,3785,811,0,0,0,0,102,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 11358+0824",174.61503,8.1342985,"V* ome Vir","low",1,0,0,0,"--",11.000000,8.0000000,0.0030000000,0.0030000000,90,"A","O",2007.0000,"O","LUM",0.36844800,"nan",8141.8100,1.2565500e-11,"1000.0","39.0","120.0","1.22e-11","2.2e-12","2.3e-12",56779,3433,1469,0,0,0,0,152,0,"H",0,0,5.8795200,0.0065328000,0.14499200,0.00016110200
"IRAS 11449-7620",176.80973,-76.617918,"V* DU Cha","low",0,0,1,0,"--",11.000000,-76.000000,0.0040000000,0.0040000000,90,"A","O",2007.0000,"","HIP",0.22624400,"0.0199627072132",0.0000000,0.0000000,"1080.0","nan","nan","5.85e-11","7.1e-12","8.8e-12",57505,3214,1516,0,1,0,1,226,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 12148-6741",184.39282,-67.960736,"V* eps Mus","low",0,0,1,0,"--",12.000000,-67.000000,0.0010000000,0.0010000000,90,"A","O",2007.0000,"O","LUM",0.20782100,"nan",13753.100,1.6331200e-11,"1000.0","39.0","50.0","7.44e-11","9.3e-12","9.4e-12",59929,3470,1738,0,3,0,0,92,0,"H",0,0,31.217300,0.034685900,0.62419800,0.00069355400
"IRAS 12247-5842",186.87025,-58.991756,"V* BL Cru","low",0,0,1,0,"--",12.000000,-58.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"O","LUM",0.38254400,"nan",13753.100,9.2532100e-12,"1000.0","39.0","95.0","4.4e-11","7e-12","7.3e-12",60781,3463,1125,0,4,0,1,135,0,"H",0,0,11.046900,0.012274400,0.093168300,0.00010352000
"IRAS 12283-5650",187.79150,-57.113212,"SV* gam Cru","low",0,0,1,0,"--",12.000000,-57.000000,0.0010000000,0.0010000000,90,"A","O",2007.0000,"O","LUM",0.091741700,"nan",14822.700,1.1845100e-11,"1000.0","3.1e-05","9.8","1.86e-11","3.3e-12","3.3e-12",61084,3689,861,0,7,0,0,27,0,"H",0,0,145.32900,0.16147700,2.1786800,0.0024207500
"IRAS 13039+2253",196.59418,22.616187,"V* FS Com","low",1,0,0,0,"--",13.000000,22.000000,0.0040000000,0.0020000000,104,"A","O",2007.0000,"O","LUM",0.41145000,"nan",10192.900,8.9471200e-11,"6500.0","250.0","1200.0","1.01e-12","8.6e-13","8.7e-13",63950,3419,2630,0,0,0,1,225,0,"H",0,0,3.9789100,0.0044210100,1.2259300,0.0013621400
"IRAS 13388+5456",205.18447,54.681634,"V* IQ UMa","low",1,0,0,0,"--",13.000000,54.000000,0.0020000000,0.0020000000,89,"A","O",2007.0000,"","HIP",0.16051400,"0.005668230882",0.0000000,0.0000000,"1000.0","39.0","81.0","2.7e-11","4.1e-12","4.2e-12",66738,3678,1196,0,0,0,0,160,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 14059+4405",211.98232,43.854452,"V* BY Boo","low",1,0,0,0,"--",14.000000,43.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"O","LUM",0.36455700,"nan",7009.2200,1.6180800e-12,"1080.0","39.0","96.0","2.03e-11","2.7e-12","2.8e-12",69038,3444,1602,0,0,0,1,157,0,"H",0,0,8.0117200,0.0089019100,0.012657500,1.4063900e-05
"IRAS 14415-7850",221.96545,-79.044751,"* alf Aps","low",0,0,1,0,"--",14.000000,-79.000000,0.0010000000,0.0010000000,90,"A","O",2007.0000,"","HIP",0.13698600,"0.0024394740852",0.0000000,0.0000000,"1250.0","39.0","59.0","1.3e-12","3.8e-13","3.8e-13",72370,4202,868,0,1,0,0,136,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 15011-2505",226.01756,-25.281965,"V* sig Lib","low",1,0,0,0,"--",15.000000,-25.000000,0.0040000000,0.0020000000,90,"A","O",2007.0000,"O","LUM",0.20991700,"nan",15975.400,7.8235800e-12,"1000.0","39.0","59.0","7.44e-11","5.6e-12","5.9e-12",73714,3577,1675,0,1,0,0,88,0,"H",0,0,29.988600,0.033320600,0.25297100,0.00028107900
"IRAS 15097+1909",228.01776,18.976031,"V* FL Ser","low",1,0,0,0,"--",15.000000,18.000000,0.0060000000,0.0050000000,90,"A","O",2007.0000,"","HIP",0.22172900,"0.031956470396000004",0.0000000,0.0000000,"1000.0","39.0","290.0","4.89e-12","1.1e-12","1.3e-12",74386,3482,1412,0,0,0,1,221,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 16061+0844",242.15214,8.6131756,"V* FQ Ser","low",1,0,0,0,"--",16.000000,8.0000000,0.0070000000,0.0070000000,90,"A","O",2007.0000,"","HIP",0.20325200,"0.030157312248000005",0.0000000,0.0000000,"1000.0","39.0","300.0","3.06e-12","9.6e-13","1.1e-12",79086,3372,1271,0,0,0,1,203,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 16164+5952",244.31394,59.755023,"V* AT Dra","low",1,0,0,0,"--",16.000000,59.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"","HIP",0.22675700,"0.011312135756200001",0.0000000,0.0000000,"1160.0","52.0","130.0","2.84e-11","3.6e-12","3.9e-12",79804,3448,2582,0,0,0,0,226,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 16469-3412",252.54092,-34.293256,"NSV 7983","low",1,0,0,0,"--",16.000000,-34.000000,0.0020000000,0.0010000000,90,"A","O",2007.0000,"","",NaN,"nan",0.0000000,0.0000000,"","","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 16544-5554",254.65505,-55.990141,"* zet Ara","low",0,0,1,0,"--",16.000000,-55.000000,0.0010000000,0.0010000000,90,"A","O",2007.0000,"O","LUM",0.29791300,"nan",17217.800,1.8169500e-12,"2460.0","96.0","170.0","1.18e-11","1.6e-12","1.6e-12",83081,3912,2788,0,1,0,0,149,0,"H",0,0,13.428200,0.014920200,0.021782700,2.4203000e-05
"IRAS 18039+2212",271.50792,22.218879,"NSV 10208","low",1,0,0,0,"--",18.000000,22.000000,0.0040000000,0.0030000000,90,"A","O",2007.0000,"","HIP",0.22624400,"0.025593173768",0.0000000,0.0000000,"2460.0","350.0","660.0","1.64e-12","4.9e-13","5.3e-13",88657,3530,2647,0,0,0,0,226,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 18142-3646",274.40721,-36.761281,"V* eta Sgr","low",1,0,1,0,"--",18.000000,-36.000000,0.0020000000,0.0010000000,90,"A","O",2007.0000,"O","LUM",0.19188000,"nan",15975.400,1.9558900e-12,"1000.0","39.0","44.0","3.41e-12","9.5e-13","9.5e-13",89642,0,0,0,0,0,0,44,0,"H/12",0,0,35.971200,0.039968000,0.057363200,6.3736900e-05
"IRAS 18177-2951",275.24851,-29.828103,"* del Sgr","low",1,0,0,0,"--",18.000000,-29.000000,0.0020000000,0.0010000000,81,"A","O",2007.0000,"","HIP",0.10661000,"0.0020458245779999998",0.0000000,0.0000000,"1250.0","81.0","94.0","3.42e-12","7.5e-13","7.6e-13",89931,4333,1393,0,2,0,0,106,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 18527+3650",283.62618,36.898613,"V* del02 Lyr","low",1,0,0,0,"--",18.000000,36.000000,0.0020000000,0.0010000000,90,"A","O",2007.0000,"O","HIP",0.22573000,"0.0090292",8774.9900,3.6455200e-11,"8770.0","320.0","780.0","4.97e-11","5.2e-12","5.6e-12",92791,3411,8666,0,0,0,0,225,0,"H",0,0,13.991300,0.015545900,1.3868000,0.0015408800
"IRAS 18578+2244",284.99212,22.814515,"V* V387 Vul","low",1,0,0,0,"--",18.000000,22.000000,0.0030000000,0.0030000000,90,"A","O",2007.0000,"","HIP",0.21598300,"0.019125921000700003",0.0000000,0.0000000,"1350.0","140.0","270.0","1.22e-12","3.8e-13","3.9e-13",93270,3467,943,0,3,0,1,215,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 19098+6601",287.50975,66.102772,"V* SZ Dra","low",1,0,0,0,"--",19.000000,66.000000,0.011000000,0.0050000000,90,"A","O",2007.0000,"O","LUM",0.67060500,"nan",4819.9300,1.6372600e-09,"2460.0","96.0","840.0","2.76e-12","1.7e-12","1.7e-12",94162,3156,888,0,0,0,2,229,0,"H",0,0,3.3953800,0.0037726400,15.103800,0.016782100
"IRAS 19176-1039",290.10286,-10.560372,"V* V1451 Aql","low",1,0,0,0,"--",19.000000,-10.000000,0.010000000,0.0070000000,90,"A","O",2007.0000,"","HIP",0.22675700,"0.04627702207400001",0.0000000,0.0000000,"1000.0","45.0","410.0","9.44e-12","1.2e-12","2.3e-12",95049,3376,902,0,1,0,0,226,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 19286+2751",292.68034,27.959681,"NSV 12105","low",1,0,0,0,"--",19.000000,27.000000,0.0030000000,0.0020000000,90,"A","O",2007.0000,"","HIP",0.13315600,"0.0058510610583999995",0.0000000,0.0000000,"1000.0","39.0","96.0","1.63e-11","2.1e-12","2.3e-12",95947,4477,1385,0,3,0,1,133,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 19320-5307",293.98835,-53.008082,"NSV 24813","low",0,0,1,0,"--",19.000000,-53.000000,0.0050000000,0.0050000000,90,"A","O",2007.0000,"","HIP",0.21598300,"0.02752271369",0.0000000,0.0000000,"1000.0","87.0","270.0","1.05e-12","3.2e-13","3.5e-13",96399,3442,772,0,0,0,0,215,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 19391-5622",295.80683,-56.260267,"V* V341 Tel","low",0,0,1,0,"--",19.000000,-56.000000,0.0060000000,0.0050000000,82,"A","O",2007.0000,"","HIP",0.19723900,"0.022952899669",0.0000000,0.0000000,"1080.0","87.0","270.0","4.35e-12","5.9e-13","7.8e-13",97032,3300,763,0,0,0,1,197,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 19438+1029",296.56491,10.613261,"NAME TARAZED","low",1,0,0,0,"--",19.000000,10.000000,0.0020000000,0.0010000000,90,"A","O",2007.0000,"O","LUM",0.28553700,"nan",10192.900,1.0786400e-11,"1000.0","39.0","57.0","4.45e-11","4.8e-12","4.9e-12",97278,4115,2183,0,2,0,0,121,0,"H",0,0,7.2120800,0.0080134200,0.20100500,0.00022333900
"IRAS 19451+1824",296.84693,18.534286,"V* del Sge","low",1,0,0,0,"--",19.000000,18.000000,0.0050000000,0.0040000000,90,"A","O",2007.0000,"O","LUM",0.30662100,"nan",7009.2200,6.4723300e-12,"4150.0","160.0","1100.0","2.24e-11","4.1e-12","5.1e-12",97365,3665,3805,0,4,0,1,182,0,"H",0,0,11.311700,0.012568500,0.094438400,0.00010493200
"IRAS 19487+3835",297.64165,38.722419,"V* V1509 Cyg","low",1,0,0,0,"--",19.000000,38.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"","HIP",0.21231400,"0.009916995857400001",0.0000000,0.0000000,"1570.0","130.0","190.0","1.86e-11","2.6e-12","2.7e-12",97630,3623,1467,0,2,0,0,212,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 19569-4944",300.16724,-49.608652,"V* V345 Tel","low",0,0,1,0,"--",20.000000,-49.000000,0.0070000000,0.0050000000,90,"A","O",2007.0000,"","HIP",0.18518500,"0.020233127915",0.0000000,0.0000000,"1080.0","100.0","260.0","1.95e-12","4.4e-13","4.8e-13",98500,3411,705,0,0,0,0,185,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 19575-5930",300.43644,-59.375893,"V* NU Pav","low",0,0,1,0,"--",20.000000,-59.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"O","HIP",0.14577000,"0.0058308",11839.900,1.6824100e-11,"3570.0","130.0","300.0","3.77e-11","6.1e-12","6.2e-12",98608,3311,3992,0,0,0,0,145,0,"H",0,0,84.405100,0.093783500,1.3148100,0.0014609000
"IRAS 20356+1805",309.47804,18.268580,"V* EU Del","low",1,0,0,0,"--",20.000000,18.000000,0.0050000000,0.0030000000,90,"A","O",2007.0000,"O","LUM",0.25609700,"nan",6503.4500,9.9751100e-11,"1450.0","52.0","180.0","4.81e-11","1.1e-11","1.1e-11",101810,3227,1556,0,0,0,1,116,0,"H",0,0,14.815300,0.016461500,3.6055600,0.0040061700
"IRAS 20372-1818",310.01227,-18.138659,"NSV 25208","low",1,0,0,0,"--",20.000000,-18.000000,0.0030000000,0.0020000000,90,"A","O",2007.0000,"","HIP",0.17793600,"0.0091817467104",0.0000000,0.0000000,"1080.0","45.0","120.0","1.95e-12","5.4e-13","5.4e-13",101984,3667,933,0,0,0,0,177,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 20451-0512",311.93432,-5.0277008,"V* EN Aqr","low",1,0,0,0,"--",20.000000,-5.0000000,0.0030000000,0.0020000000,90,"A","O",2007.0000,"O","LUM",0.35930400,"nan",9457.4200,1.5048900e-12,"2280.0","110.0","260.0","6.33e-12","1.6e-12","1.6e-12",102624,3627,2376,0,0,0,0,179,0,"H",0,0,6.0730900,0.0067478800,0.011944300,1.3271500e-05
"IRAS 20466+2248",312.21329,22.994154,"V* FI Vul","low",1,0,0,0,"--",20.000000,22.000000,0.0040000000,0.0040000000,90,"A","O",2007.0000,"O","LUM",0.42572600,"nan",6503.4500,1.4381000e-10,"1350.0","49.0","320.0","3.82e-11","6.8e-12","8.1e-12",102720,3173,1546,0,0,0,1,194,0,"H",0,0,6.4427800,0.0071586500,2.0237900,0.0022486600
"IRAS 21402+4532",325.53481,45.765697,"V* V1339 Cyg","low",1,0,0,0,"--",21.000000,45.000000,0.0030000000,0.0030000000,90,"A","O",2007.0000,"","HIP",0.20964400,"0.0153826913932",0.0000000,0.0000000,"1960.0","71.0","300.0","2.19e-11","1.9e-12","2.5e-12",107140,3367,1895,0,1,0,0,209,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 21397+0527",325.56438,5.6801374,"NSV 13848","low",1,0,0,0,"--",21.000000,5.0000000,0.0030000000,0.0020000000,90,"A","O",2007.0000,"","HIP",0.22371400,"0.0170162684964",0.0000000,0.0000000,"1160.0","110.0","210.0","1.13e-12","3.4e-13","3.5e-13",107151,3671,1275,0,0,0,0,223,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 21417+0938",326.04649,9.8750113,"V* eps Peg","low",1,0,0,0,"--",21.000000,9.0000000,0.0020000000,0.0010000000,90,"A","O",2007.0000,"O","HIP",0.21142000,"0.0084568",8141.8100,6.3974700e-12,"8770.0","340.0","720.0","1.21e-11","2e-12","2e-12",107315,4158,8508,0,0,0,0,211,0,"H",0,0,9.0182700,0.010020300,0.19588300,0.00021764800
"IRAS 22023+6252",330.97074,63.119921,"V* MO Cep","low",1,0,0,0,"--",22.000000,63.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"","HIP",0.13003900,"0.0035511310197999997",0.0000000,0.0000000,"1000.0","39.0","67.0","1.26e-11","2.4e-12","2.4e-12",108924,3497,820,0,5,0,1,130,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
"IRAS 22145-8041",335.00699,-80.439747,"V* BO Oct","low",0,0,1,0,"--",22.000000,-80.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"O","LUM",0.23438100,"nan",15975.400,3.3533100e-11,"1450.0","52.0","79.0","1.52e-11","2.6e-12","2.6e-12",110256,3335,1184,0,1,0,0,89,0,"H",0,0,23.752800,0.026392000,1.1636000,0.0012928900
"IRAS 22366+5632",339.65801,56.795632,"V* V416 Lac","low",1,0,0,0,"--",22.000000,56.000000,0.0020000000,0.0020000000,90,"A","O",2007.0000,"O","LUM",0.38206500,"nan",8141.8100,1.9750400e-11,"1000.0","60.0","89.0","1.89e-11","2.2e-12","2.3e-12",111795,3476,1146,0,6,0,1,138,0,"H",0,0,5.4443500,0.0060492800,0.23200400,0.00025778300
"IRAS 23077+3329",347.53697,33.767818,"V* V345 Peg","low",1,0,0,0,"--",23.000000,33.000000,0.0040000000,0.0030000000,90,"A","O",2007.0000,"O","LUM",0.42724800,"nan",6503.4500,6.7104600e-11,"2280.0","82.0","590.0","3.12e-11","3.6e-12","5.4e-12",114404,3261,2630,0,0,0,1,249,0,"H",0,0,6.5423300,0.0072692500,0.80504900,0.00089449900
"IRAS 23142-0759",349.21225,-7.7265037,"V* chi Aqr","low",1,0,0,0,"--",23.000000,-7.0000000,0.0040000000,0.0030000000,90,"A","O",2007.0000,"O","LUM",0.34439100,"nan",8774.9900,1.8227600e-11,"2650.0","96.0","380.0","6.83e-12","1.7e-12","1.8e-12",114939,3456,2597,0,0,0,0,187,0,"H",0,0,6.0728800,0.0067476400,0.25932900,0.00028814400
"IRAS 23154+4844",349.43603,49.015300,"SV* ZI 2130","low",1,0,0,0,"--",23.000000,49.000000,0.0020000000,0.0020000000,89,"A","O",2007.0000,"","HIP",0.17271200,"0.008352214150399998",0.0000000,0.0000000,"1000.0","64.0","120.0","4.72e-12","1.2e-12","1.2e-12",115022,3677,1309,0,1,0,1,172,0,"H",0,0,0.0000000,0.0000000,0.0000000,0.0000000
